-DOCSTART- -X- O O
Science	I-DIPLOMA_MAJOR
,	O
Math	B-DIPLOMA_MAJOR
,	O
Telecommunications	B-DIPLOMA_MAJOR
,	O
or	O
equivalent	O
experience	O
4	B-EXPERIENCE
+	I-EXPERIENCE
Years	I-EXPERIENCE
experience	O
managing	B-SKILL
large	I-SKILL
-	I-SKILL
scale	I-SKILL
and	I-SKILL
complex	I-SKILL
projects	I-SKILL
4	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
leading	B-SKILL
technical	I-SKILL
project	I-SKILL
management	I-SKILL
teams	I-SKILL
with	O
a	O
technical	O
background	O
in	O
network	B-SKILL
engineering	I-SKILL
or	O
optical	B-SKILL
transport	I-SKILL
Preferred	O
Skills	O
and	O
Experiences	O
Strong	O
working	O
knowledge	O
of	O
physical	B-SKILL
IT	I-SKILL
and	O
CE	B-SKILL
infrastructures	I-SKILL
(	O
Enterprise	O
or	O
larger	O
business	O
context	O
)	O
Excellent	O
business	B-SKILL
acumen	I-SKILL
and	O
financial	B-SKILL
management	I-SKILL
experience	O
Experience	O
with	O
Photonics	B-SKILL
and	O
fiber	B-SKILL
optics	I-SKILL
Demonstrated	O
experience	O
leading	O
a	O
team	O
Background	O
Check	O
Requirements	O
:	O
Candidates	O
must	O
meet	O
Microsoft	O
,	O
customer	O
and	O
government	O
security	O
background	O
screening	O
requirements	O
for	O
this	O
role	O
.	O
These	O
requirements	O
currently	O
include	O
,	O
but	O
may	O
change	O
,	O
and	O
are	O
not	O
limited	O
to	O
:	O
Microsoft	O
Cloud	O
Screen	O
Background	O
Check	O
:	O
This	O
position	O
will	O
be	O
required	O
to	O
pass	O
the	O
Microsoft	O
Cloud	O
Screen	O
background	O
check	O
upon	O
hire	O
/	O
transfer	O
and	O
every	O
two	O
years	O
after	O
that	O
while	O
in	O
this	O
role	O
-DOCSTART- -X- O O
Successful	O
candidates	O
will	O
possess	O
very	O
strong	O
communication	B-SKILL
skills	O
,	O
both	O
verbal	B-SKILL
and	O
written	B-SKILL
.	O
Understanding	O
of	O
the	O
Microsofts	O
commercial	B-SKILL
business	I-SKILL
and	O
project	B-SKILL
management	I-SKILL
skills	O
are	O
a	O
necessity	O
.	O
Ability	O
to	O
deal	O
with	O
ambiguity	O
and	O
meet	O
deadlines	O
a	O
must	O
.	O
The	O
successful	O
candidate	O
will	O
have	O
demonstrable	O
skills	O
in	O
the	O
following	O
areas	O
:	O
8	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
experience	O
in	O
f	B-SKILL
inancial	I-SKILL
management	I-SKILL
and/or	O
business	B-SKILL
planning	I-SKILL
Business	B-SKILL
analytics	I-SKILL
experience	O
Experience	O
with	O
MS	B-SKILL
Tools	I-SKILL
MS	B-SKILL
Sales	I-SKILL
,	O
etc	O
Very	O
strong	O
communication	B-SKILL
skills	O
,	O
both	O
verbal	B-SKILL
and	O
written	B-SKILL
.	O
Ability	O
to	O
deal	O
with	O
ambiguity	O
Deep	O
analytical	O
skills	O
and	O
problem	B-SKILL
resolution	I-SKILL
Virtual	O
team	O
leadership	B-SKILL
&	O
excellent	O
cross	O
group	O
collaboration	B-SKILL
skills	O
Executive	O
presence	O
and	O
experience	O
in	O
senior	O
forums	O
Experience	O
in	O
influencing	B-SKILL
decisions	I-SKILL
and	O
developing	O
strategic	O
plans	O
-DOCSTART- -X- O O
Javascript	B-SKILL
,	O
Java	B-SKILL
,	O
HTML	B-SKILL
,	O
CSS	B-SKILL
,	O
relational	B-SKILL
database	I-SKILL
,	O
NoSQL	B-SKILL
.	O
English	B-SKILL
is	O
mandatory	O
(	O
for	O
writting	O
and	O
speaking	O
)	O
.	O
Preferred	O
Tech	B-SKILL
and	O
Prof	B-SKILL
Experience	O
Node.js	B-SKILL
,	O
Vue.js	B-SKILL
,	O
React	B-SKILL
,	O
Angular.js	B-SKILL
,	O
JQuery	B-SKILL
,	O
Git	B-SKILL
,	O
Jenkins	B-SKILL
,	O
DevOps	B-SKILL
,	O
Unit	B-SKILL
test	I-SKILL
tools	I-SKILL
and	O
IBM	B-SKILL
Cloud	I-SKILL
EO	O
Statement	O
IBM	O
is	O
committed	O
to	O
creating	O
a	O
diverse	O
environment	O
and	O
is	O
proud	O
to	O
be	O
an	O
equal	O
opportunity	O
employer	O
.	O
All	O
qualified	O
applicants	O
will	O
receive	O
consideration	O
for	O
employment	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
gender	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
sexual	O
orientation	O
,	O
national	O
origin	O
,	O
genetics	O
,	O
disability	O
,	O
age	O
,	O
or	O
veteran	O
status	O
.	O
IBM	O
is	O
also	O
committed	O
to	O
compliance	O
with	O
all	O
fair	O
employment	O
practices	O
regarding	O
citizenship	O
and	O
immigration	O
status	O
.	O
.	O
-DOCSTART- -X- O O
Bachelors	B-DIPLOMA
degree	O
in	O
Engineering	B-DIPLOMA_MAJOR
or	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
Minimum	O
of	O
3	B-EXPERIENCE
years	I-EXPERIENCE
of	O
work	O
experience	O
in	O
one	O
or	O
more	O
of	O
domains	O
such	O
as	O
:	O
compute	B-SKILL
(	I-SKILL
ARM	I-SKILL
,	I-SKILL
x86	I-SKILL
)	I-SKILL
,	O
storage	B-SKILL
(	I-SKILL
SAS	I-SKILL
)	I-SKILL
,	O
AI	B-SKILL
-	O
ML	B-SKILL
hardware	O
(	O
GPUs	O
&	O
TPUs	O
)	O
,	O
data	B-SKILL
center	I-SKILL
network	I-SKILL
hardware	I-SKILL
(	I-SKILL
switching	I-SKILL
,	I-SKILL
l2	I-SKILL
,	I-SKILL
l3	I-SKILL
,	I-SKILL
fabric	I-SKILL
)	O
,	O
interconnect	B-SKILL
technologies	I-SKILL
(	I-SKILL
e.g.	I-SKILL
-	I-SKILL
Optics	I-SKILL
,	I-SKILL
DAC	I-SKILL
)	I-SKILL
,	O
power	B-SKILL
(	I-SKILL
PSU	I-SKILL
,	I-SKILL
battery	I-SKILL
backup	I-SKILL
units	I-SKILL
,	I-SKILL
AC	I-SKILL
/	I-SKILL
DC	I-SKILL
conversion	I-SKILL
)	I-SKILL
,	O
ASIC	B-SKILL
development	I-SKILL
(	I-SKILL
Silicon	I-SKILL
bringup	I-SKILL
,	I-SKILL
characterization	I-SKILL
)	I-SKILL
Experience	O
with	O
Linux	B-SKILL
and	O
scripting	B-SKILL
Experience	O
in	O
changing	B-SKILL
system	I-SKILL
configurations	I-SKILL
and	O
measuring	B-SKILL
change	I-SKILL
impact	I-SKILL
Knowledge	O
of	O
server	B-SKILL
architecture	I-SKILL
and	O
components	O
Troubleshooting	B-SKILL
and	O
analytical	B-SKILL
experience	I-SKILL
Experience	O
working	B-SKILL
in	I-SKILL
a	I-SKILL
matrix	I-SKILL
organization	I-SKILL
PREFERRED	O
Familiar	O
with	O
lab	B-SKILL
equipment	I-SKILL
,	O
protocol	B-SKILL
analyzers	I-SKILL
,	O
oscilloscopes	B-SKILL
,	O
power	B-SKILL
meters	I-SKILL
,	O
air	B-SKILL
flow	I-SKILL
chambers	I-SKILL
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
in	O
24x7	B-SKILL
Production	I-SKILL
support	I-SKILL
at	O
scale	O
(	O
e.g.	O
-	O
10	O
K	O
storage	O
servers	O
and	O
over	O
100	O
K	O
HDD	O
)	O
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
scripting	B-SKILL
automation	I-SKILL
in	O
Python	B-SKILL
or	O
PHP	B-SKILL
or	O
Perl	B-SKILL
-DOCSTART- -X- O O
Basic	O
:	O
10	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
leadership	B-SKILL
and	O
management	B-SKILL
experience	O
in	O
a	O
production	O
,	O
mission	O
-	O
critical	O
,	O
24x7	O
operations	O
environment	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
'	O
'	O
experience	O
managing	B-SKILL
large	O
vendor	O
multi	O
-	O
year	O
contracts	O
and	O
operating	B-SKILL
entities	I-SKILL
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
'	O
'	O
experience	O
leading	B-SKILL
,	O
directly	O
managing	B-SKILL
,	O
and	O
influencing	B-SKILL
a	O
diverse	O
organization	O
of	O
full	O
-	O
time	O
employees	O
,	O
across	O
multiple	O
disciplines	O
and	O
platforms	O
Preferred	O
:	O
BS	B-DIPLOMA
/	I-DIPLOMA
BA	I-DIPLOMA
degree	O
in	O
Mechanical	B-DIPLOMA_MAJOR
/	I-DIPLOMA_MAJOR
Electrical	I-DIPLOMA_MAJOR
Engineering	I-DIPLOMA_MAJOR
,	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
,	O
Mathematics	B-DIPLOMA_MAJOR
,	O
Telecommunications	B-DIPLOMA_MAJOR
,	O
or	O
equivalent	O
experience	O
Demonstrated	O
ability	O
to	O
collaborate	B-SKILL
,	O
present	B-SKILL
,	O
and	O
negotiate	B-SKILL
effectively	O
across	O
groups	O
of	O
various	O
levels	O
and	O
disciplines	O
,	O
senior	O
company	O
leaders	O
,	O
engineers	O
,	O
suppliers	O
,	O
partners	O
,	O
and	O
external	O
customers	O
Strong	O
working	O
knowledge	O
of	O
physical	O
IT	B-SKILL
infrastructures	I-SKILL
(	O
e.g.	O
Servers	O
,	O
SANs	B-SKILL
,	O
Networking	B-SKILL
,	O
Capacity	B-SKILL
,	O
DC	B-SKILL
Rack	I-SKILL
/	I-SKILL
Enclosures	I-SKILL
,	O
structured	B-SKILL
cabling	I-SKILL
,	O
etc	O
.	O
)	O
Knowledge	O
of	O
critical	O
environment	B-SKILL
concepts	I-SKILL
and	O
infrastructure	B-SKILL
(	O
e.g.	O
Electrical	B-SKILL
Distribution	I-SKILL
,	O
Mechanical	B-SKILL
Cooling	I-SKILL
Systems	I-SKILL
,	O
etc	O
.	O
)	O
A	O
solid	O
understanding	O
of	O
financial	B-SKILL
management	I-SKILL
,	O
budgeting	B-SKILL
,	O
and	O
forecasting	O
Awareness	O
of	O
IT	B-SKILL
Service	I-SKILL
Operations	I-SKILL
fundamentals	I-SKILL
and	I-SKILL
principles	I-SKILL
.	O
(	O
ITIL	B-SKILL
,	O
MOF	B-SKILL
,	O
OLA	B-SKILL
/	I-SKILL
SLA	I-SKILL
,	O
CSI	B-SKILL
,	O
etc	O
.	O
)	O
Project	B-SKILL
or	I-SKILL
program	I-SKILL
management	I-SKILL
experience	O
and	O
certification(s	O
)	O
(	O
e.g.	O
Six	B-SKILL
Sigma	I-SKILL
,	O
Kaizen	B-SKILL
,	O
PMI	B-SKILL
,	O
etc	O
.	O
)	O
-DOCSTART- -X- O O

5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
software	B-SKILL
engineering	I-SKILL
work	O
experience	O
,	O
including	O
hands	O
-	O
on	O
technical	B-SKILL
management	I-SKILL

5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
coding	B-SKILL
experience	O
in	O
one	O
of	O
the	O
following	O
languages	O
:	O
C++	B-SKILL
,	O
Java	B-SKILL
,	O
and/or	O
PHP	B-SKILL

Demonstrated	O
experience	O
recruiting	B-SKILL
and	I-SKILL
managing	I-SKILL
technical	I-SKILL
teams	I-SKILL
,	O
including	O
performance	B-SKILL
management	I-SKILL

BA	B-DIPLOMA
/	I-DIPLOMA
BS	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
(	O
In	O
lieu	O
of	O
degree	O
,	O
4	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
work	O
experience	O
)	O
-DOCSTART- -X- O O

5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
software	B-DIPLOMA_MAJOR
engineering	I-DIPLOMA_MAJOR
work	O
experience	O
,	O
including	O
hands	O
-	O
on	O
technical	O
management	O

5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
coding	B-SKILL
in	O
one	O
of	O
the	O
following	O
languages	O
:	O
C++	B-SKILL
,	O
Java	B-SKILL
,	O
and/or	O
PHP	B-SKILL

Demonstrated	O
ability	O
to	O
recruit	B-SKILL
and	I-SKILL
manage	I-SKILL
technical	I-SKILL
teams	I-SKILL
,	O
including	O
performance	B-SKILL
management	I-SKILL

BA	B-DIPLOMA
/	I-DIPLOMA
BS	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
(	O
In	O
lieu	O
of	O
degree	O
,	O
4	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
relevant	O
work	O
experience	O
)	O

2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
people	B-SKILL
management	I-SKILL
experience	O
-DOCSTART- -X- O O
8	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
experience	O
in	O
developing	O
.Net	B-SKILL
applications	O
3	B-EXPERIENCE
-	I-EXPERIENCE
5	I-EXPERIENCE
years	I-EXPERIENCE
of	O
experience	O
with	O
design	B-SKILL
,	O
code	B-SKILL
,	O
test	B-SKILL
,	O
debug	B-SKILL
,	O
document	O
MS	B-SKILL
Dynamics	I-SKILL
CRM	O
applications	O
in	O
an	O
Agile	O
environment	O
.	O
Experience	O
with	O
backlog	B-SKILL
grooming	I-SKILL
,	O
sprint	B-SKILL
management	I-SKILL
and	O
source	B-SKILL
control	I-SKILL
using	O
tools	O
such	O
as	O
Rational	O
Tools	O
Suite	O
,	O
Microsoft	O
Team	O
Foundation	O
Server	O
(	O
TFS	O
)	O
and	O
Github	O
.	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
with	O
C	B-SKILL
#	I-SKILL
,	O
JavaScript	B-SKILL
,	O
.NET	B-SKILL
.	O
Experience	O
with	O
Web	B-SKILL
API	I-SKILL
development	I-SKILL
and	O
plugins	O
Strong	O
verbal	B-SKILL
and	I-SKILL
written	I-SKILL
communication	I-SKILL
skills	O
.	O
Must	O
be	O
able	O
to	O
secure	O
a	O
security	O
clearance	O
.	O
Preferred	O
Tech	O
and	O
Prof	O
Experience	O
An	O
MS	B-SKILL
Dynamics	I-SKILL
CRM	B-SKILL
certification	I-SKILL
6	B-EXPERIENCE
-	I-EXPERIENCE
8	I-EXPERIENCE
years	I-EXPERIENCE
of	O
Unified	B-SKILL
Service	I-SKILL
Desk	I-SKILL
(	O
USD	B-SKILL
)	O
development	O
experience	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
MS	B-SKILL
Dynamics	I-SKILL
CRM	I-SKILL
2015/2016	I-SKILL
customization	I-SKILL
development	I-SKILL
with	O
extensions	O
Understanding	O
of	O
Authentication	B-SKILL
mechanisms	I-SKILL
and	I-SKILL
secure	I-SKILL
environment	I-SKILL
programing	I-SKILL
3	B-EXPERIENCE
-	I-EXPERIENCE
4	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
with	O
an	O
agile	O
methodology	O
such	O
as	O
Scrum	B-SKILL
,	O
Kanban	B-SKILL
,	O
SAFe	B-SKILL
,	O
eXtreme	B-SKILL
programming	I-SKILL
2	B-EXPERIENCE
-	I-EXPERIENCE
3	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
with	O
Web	B-SKILL
API	I-SKILL
development	I-SKILL
and	O
plugins	O
EO	O
Statement	O
IBM	O
is	O
committed	O
to	O
creating	O
a	O
diverse	O
environment	O
and	O
is	O
proud	O
to	O
be	O
an	O
equal	O
opportunity	O
employer	O
.	O
All	O
qualified	O
applicants	O
will	O
receive	O
consideration	O
for	O
employment	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
gender	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
sexual	O
orientation	O
,	O
national	O
origin	O
,	O
genetics	O
,	O
disability	O
,	O
age	O
,	O
or	O
veteran	O
status	O
.	O
IBM	O
is	O
also	O
committed	O
to	O
compliance	O
with	O
all	O
fair	O
employment	O
practices	O
regarding	O
citizenship	O
and	O
immigration	O
status	O
.	O
.	O
-DOCSTART- -X- O O
Basic	O
:	O
High	B-DIPLOMA
School	I-DIPLOMA
Diploma	I-DIPLOMA
or	O
equivalent	O
1	B-EXPERIENCE
year	I-EXPERIENCE
of	O
experience	O
supporting	B-SKILL
IT	I-SKILL
equipment	I-SKILL
or	O
related	O
technology	O
Ability	O
to	O
support	B-SKILL
frequent	I-SKILL
standing	I-SKILL
,	O
walking	B-SKILL
,	O
lifting	B-SKILL
,	O
and	O
working	B-SKILL
at	I-SKILL
heights	I-SKILL
Preferred	O
:	O
Technical	B-DIPLOMA
College	I-DIPLOMA
degree	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
,	O
Math	B-DIPLOMA_MAJOR
,	O
Telecommunications	B-DIPLOMA_MAJOR
,	O
or	O
equivalent	O
work	O
experience	O
Applicable	O
certifications	O
:	O
CompTIA	B-SKILL
,	O
Microsoft	B-SKILL
,	O
Network	B-SKILL
Certifications	I-SKILL
Basic	O
working	O
knowledge	O
of	O
CE	B-SKILL
infrastructures	I-SKILL
(	O
e.g.	O
UPS	B-SKILL
,	O
Generator	B-SKILL
,	O
AHU	B-SKILL
,	O
etc	O
.	O
)	O
Experience	O
operating	B-SKILL
heavy	I-SKILL
-	I-SKILL
load	I-SKILL
movement	I-SKILL
equipment	I-SKILL
(	O
pallet	B-SKILL
jacks	I-SKILL
,	O
chassis	B-SKILL
lifts	I-SKILL
,	O
etc	O
.	O
)	O
Perform	B-SKILL
and	I-SKILL
execute	I-SKILL
organizations	I-SKILL
safety	I-SKILL
programs	I-SKILL
and	I-SKILL
policies	I-SKILL
,	O
and	O
compliance	O
knowledge	O
Flexibility	O
to	O
work	O
non	O
-	O
business	O
hours	O
(	O
shifts	O
)	O
that	O
may	O
include	O
weekends	O
and/or	O
holidays	O
Valid	O
license	O
to	O
drive	B-SKILL
standard	O
street	O
-	O
legal	O
automatic	O
transmission	O
vehicles	O
within	O
your	O
DCs	O
local	O
jurisdiction	O
Background	O
Check	O
Requirements	O
:	O
Ability	O
to	O
meet	O
Microsoft	O
,	O
customer	O
and/or	O
government	O
security	O
screening	O
requirements	O
are	O
required	O
for	O
this	O
role	O
.	O
These	O
requirements	O
include	O
,	O
but	O
are	O
not	O
limited	O
to	O
the	O
following	O
specialized	O
security	O
screenings	O
:	O
Microsoft	O
Cloud	O
Background	O
Check	O
:	O
This	O
position	O
will	O
be	O
required	O
to	O
pass	O
the	O
Microsoft	O
Cloud	O
background	O
check	O
upon	O
hire	O
/	O
transfer	O
and	O
every	O
two	O
years	O
thereafter	O
.	O
-DOCSTART- -X- O O
Bachelors	B-DIPLOMA
degree	O
in	O
Optical	O
,	O
Electrical	B-DIPLOMA_MAJOR
Engineering	I-DIPLOMA_MAJOR
,	O
Mechanical	B-DIPLOMA_MAJOR
Engineering	I-DIPLOMA_MAJOR
or	O
Material	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
with	O
8	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
as	O
a	O
test	B-SKILL
engineer	I-SKILL
in	O
consumer	B-SKILL
electronics	I-SKILL
or	O
related	O
field	O
.	O
Experience	O
designing	B-SKILL
and	O
executing	B-SKILL
development	I-SKILL
projects	I-SKILL
with	O
a	O
design	B-SKILL
of	I-SKILL
experiment	I-SKILL
approach	I-SKILL
(	O
DOE	B-SKILL
)	O
to	O
service	O
,	O
troubleshoot	B-SKILL
,	O
and	O
solve	B-SKILL
engineering	I-SKILL
problems	I-SKILL
.	O
Experience	O
in	O
developing	B-SKILL
hardware	I-SKILL
test	I-SKILL
solutions	I-SKILL
utilizing	O
both	O
internal	O
and	O
third	O
-	O
party	O
vendors	O
on	O
below	O
subjects	O
:	O
image	B-SKILL
processing	I-SKILL
and	O
computer	B-SKILL
vision	I-SKILL
,	O
optical	B-SKILL
test	I-SKILL
&	I-SKILL
calibration	I-SKILL
automation	I-SKILL
.	O
Knowledge	O
with	O
structure	O
and	O
assembly	B-SKILL
of	I-SKILL
optical	I-SKILL
systems	I-SKILL
(	O
lens	B-SKILL
system	I-SKILL
,	O
digital	B-SKILL
imaging	I-SKILL
system	I-SKILL
and/or	O
display	O
OLED	B-SKILL
/	I-SKILL
LCD	I-SKILL
panels	I-SKILL
)	O
.	O
Experience	O
performing	B-SKILL
optical	I-SKILL
and	I-SKILL
image	I-SKILL
quality	I-SKILL
characterization	I-SKILL
of	O
the	O
lens	O
and	O
camera	O
module	O
.	O
Knowledge	O
in	O
statistical	B-SKILL
methods	I-SKILL
(	O
6s	B-SKILL
,	O
SPC	B-SKILL
,	O
Cpk	B-SKILL
)	O
for	O
data	B-SKILL
analytics	I-SKILL
.	O
Experience	O
with	O
scripting	B-SKILL
language	I-SKILL
Python	B-SKILL
.	O
PREFERRED	O
Experience	O
in	O
C++	B-SKILL
,	O
Visual	B-SKILL
Basic	I-SKILL
,	O
LabWindows	B-SKILL
/	I-SKILL
CVI	I-SKILL
,	O
LabVIEW	B-SKILL
and/or	O
TestStand	B-SKILL
.	O
Experience	O
with	O
leading	B-SKILL
high	I-SKILL
volume	I-SKILL
display	I-SKILL
/	I-SKILL
optics	I-SKILL
module	B-SKILL
calibration	I-SKILL
test	I-SKILL
in	O
shipping	O
products	O
.	O
-DOCSTART- -X- O O
3	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
Swift	B-SKILL
&	O
Objective	B-SKILL
-	I-SKILL
C	I-SKILL
and	O
experience	O
with	O
iOS	B-SKILL
internals	I-SKILL
Experience	O
building	B-SKILL
an	I-SKILL
entire	I-SKILL
app	I-SKILL
from	O
scratch	O
and	O
ideally	O
a	O
portfolio	O
of	O
apps	O
featured	B-SKILL
in	O
the	O
App	O
Store	O
Someone	B-DIPLOMA
who	O
knows	O
every	O
trick	O
in	O
the	O
book	O
on	O
UI	B-SKILL
transitions	I-SKILL
,	O
network	B-SKILL
communication	I-SKILL
and	O
memory	B-SKILL
/	I-SKILL
battery	I-SKILL
efficiency	O
Strong	O
UI	B-SKILL
/	I-SKILL
design	I-SKILL
skill	O
experience	B-SKILL
is	I-SKILL
a	I-SKILL
plus	I-SKILL
-DOCSTART- -X- O O
Strong	O
understanding	O
of	O
cloud	B-SKILL
computing	I-SKILL
technologies	O
,	O
business	B-SKILL
drivers	I-SKILL
,	O
and	O
emerging	B-SKILL
trends	I-SKILL
.	O
Ability	O
to	O
build	O
technical	O
and	O
business	O
credibility	O
with	O
senior	O
technical	O
and	O
business	O
executives	O
and	O
grow	O
mind	O
share	O
with	O
highly	O
strategic	O
customers	O
and	O
partners	O
.	O
Track	O
record	O
of	O
driving	B-SKILL
decisions	I-SKILL
collaboratively	O
and	O
resolving	O
conflicts	O
with	O
consistent	O
and	O
reliable	O
follow	O
through	O
.	O
Ability	O
to	O
connect	O
technology	O
with	O
measurable	O
business	O
value	O
.	O
Demonstrate	O
technical	B-SKILL
thought	I-SKILL
leadership	I-SKILL
in	O
customer	O
-	O
facing	O
situations	O
.	O
Bachelor	B-DIPLOMA
of	I-DIPLOMA
Science	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
or	O
related	O
degree	O
preferred	O
6	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
design	B-SKILL
,	O
implementation	B-SKILL
and/or	O
support	O
of	O
highly	B-SKILL
distributed	I-SKILL
applications	I-SKILL
demonstrating	O
strong	O
architectural	O
skills	O
to	O
ensure	O
availability	O
,	O
reliability	O
,	O
etc	O
.	O
Bilingual	B-SKILL
:	O
Speaking	O
,	O
reading	O
and	O
writing	O
Spanish	B-SKILL
and	O
English	B-SKILL
.	O
6	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
as	O
a	O
software	B-SKILL
developer	I-SKILL
engineer	O
.	O
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
in	O
migrating	B-SKILL
on	I-SKILL
premise	I-SKILL
workloads	I-SKILL
to	I-SKILL
the	I-SKILL
cloud	I-SKILL
.	O
Application	B-SKILL
Architecture	I-SKILL
Experience	O
designing	B-SKILL
and	O
delivering	B-SKILL
solutions	O
leverage	O
one	O
or	O
more	O
of	O
the	O
following	O
patterns	O
/	O
architectures	O
:	O
multi	B-SKILL
-	I-SKILL
tenant	I-SKILL
,	O
software	B-SKILL
as	I-SKILL
a	I-SKILL
service	I-SKILL
,	O
n	B-SKILL
-	I-SKILL
tier	I-SKILL
distributed	I-SKILL
architecture	I-SKILL
,	O
scalable	B-SKILL
stateless	I-SKILL
&	I-SKILL
stateful	I-SKILL
designs	I-SKILL
,	O
scaled	O
up	O
and	O
out	O
database	B-SKILL
schema	I-SKILL
design	I-SKILL
,	O
as	O
well	O
as	O
solutions	O
leveraging	O
multiple	O
languages	O
,	O
technologies	O
and	O
data	B-SKILL
storage	I-SKILL
techniques	O
simultaneously	O
.	O
Application	B-SKILL
Development	I-SKILL
Experience	O
leveraging	O
Agile	B-SKILL
with	O
SCRUM	B-SKILL
and	O
Application	B-SKILL
Lifecycle	I-SKILL
Management	I-SKILL
(	I-SKILL
ALM	I-SKILL
)	I-SKILL
with	O
one	O
or	O
more	O
of	O
the	O
following	O
environments	O
:	O
Visual	B-SKILL
Studio	I-SKILL
TFS	I-SKILL
,	O
Visual	B-SKILL
Studio	I-SKILL
Online	I-SKILL
(	I-SKILL
Visual	I-SKILL
Studio	I-SKILL
Team	I-SKILL
Services	I-SKILL
)	I-SKILL
,	O
Git	B-SKILL
/	I-SKILL
GitHub	I-SKILL
experience	O
with	O
developing	O
solutions	O
using	O
one	O
or	O
more	O
of	O
the	O
following	O
:	O
.NET	B-SKILL
,	O
C	B-SKILL
#	I-SKILL
,	O
C++	B-SKILL
,	O
Java	B-SKILL
,	O
PHP	B-SKILL
,	O
Perl	B-SKILL
,	O
PowerShell	B-SKILL
,	O
Python	B-SKILL
,	O
Ruby	B-SKILL
on	O
Rails	O
,	O
Pig	B-SKILL
/	I-SKILL
Hive	I-SKILL
,	O
T	B-SKILL
-	I-SKILL
SQL	I-SKILL
.	O
Working	O
knowledge	O
of	O
cloud	O
technical	O
components	O
:	O
Software	B-SKILL
design	I-SKILL
and	O
development	O
Systems	B-SKILL
operations	I-SKILL
and	O
management	O
Database	B-SKILL
architecture	O
Virtualization	B-SKILL
IP	I-SKILL
Networking	B-SKILL
Storage	B-SKILL
IT	I-SKILL
Security	B-SKILL
Passion	O
for	O
technology	O
,	O
especially	O
for	O
Microsoft	O
Development	O
Platform	O
and	O
modern	O
application	O
practices	O
.	O
Presentation	B-SKILL
skills	O
with	O
a	O
high	O
degree	O
of	O
comfort	O
with	O
both	O
small	O
and	O
large	O
audiences	O
,	O
ability	O
to	O
adapt	O
to	O
a	O
dynamic	O
changing	O
environment	O
.	O
-DOCSTART- -X- O O
Required	O
Skills	O
and	O
Experience	O
:	O
At	O
least	O
5	B-EXPERIENCE
years	I-EXPERIENCE
of	O
relevant	O
work	O
experience	O
in	O
a	O
Datacenter	B-SKILL
or	O
other	O
critical	B-SKILL
environment	I-SKILL
facility	I-SKILL
,	O
working	O
with	O
the	O
operation	B-SKILL
of	I-SKILL
building	I-SKILL
cooling	I-SKILL
,	O
electrical	B-SKILL
,	O
mechanical	B-SKILL
and	O
life	B-SKILL
